run_id,cdc_name,operation_type,cdc_api_request_utc,resource_event_utc,e2e_latency_seconds,primary_pod_name,initial_pod_count,final_pod_count,status,error_details
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-7,DELETE,2025-05-08T17:51:32.366685+00:00,2025-05-08T17:52:37.848251+00:00,65.481566,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-23,DELETE,2025-05-08T17:51:35.323167+00:00,2025-05-08T17:52:38.441868+00:00,63.118701,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-12,DELETE,2025-05-08T17:51:34.106651+00:00,2025-05-08T17:52:39.432455+00:00,65.325804,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-2,DELETE,2025-05-08T17:51:32.383693+00:00,2025-05-08T17:52:39.359257+00:00,66.975564,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-17,DELETE,2025-05-08T17:51:35.407836+00:00,2025-05-08T17:52:39.433535+00:00,64.025699,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-24,DELETE,2025-05-08T17:51:35.163210+00:00,2025-05-08T17:52:40.075559+00:00,64.912349,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-6,DELETE,2025-05-08T17:51:31.445865+00:00,2025-05-08T17:52:40.709134+00:00,69.263269,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-13,DELETE,2025-05-08T17:51:35.795459+00:00,2025-05-08T17:52:41.245850+00:00,65.450391,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-20,DELETE,2025-05-08T17:51:35.689886+00:00,2025-05-08T17:52:40.339295+00:00,64.649409,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-15,DELETE,2025-05-08T17:51:35.482591+00:00,2025-05-08T17:52:42.882512+00:00,67.399921,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-21,DELETE,2025-05-08T17:51:36.242900+00:00,2025-05-08T17:52:42.843413+00:00,66.600513,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-19,DELETE,2025-05-08T17:51:35.901183+00:00,2025-05-08T17:52:43.227217+00:00,67.326034,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-16,DELETE,2025-05-08T17:51:36.243031+00:00,2025-05-08T17:52:43.723950+00:00,67.480919,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-25,DELETE,2025-05-08T17:51:35.223183+00:00,2025-05-08T17:52:43.999406+00:00,68.776223,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-27,DELETE,2025-05-08T17:51:39.063070+00:00,2025-05-08T17:52:44.067238+00:00,65.004168,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-22,DELETE,2025-05-08T17:51:34.831164+00:00,2025-05-08T17:52:44.196303+00:00,69.365139,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-26,DELETE,2025-05-08T17:51:37.277284+00:00,2025-05-08T17:52:45.091818+00:00,67.814534,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-28,DELETE,2025-05-08T17:51:36.954418+00:00,2025-05-08T17:52:45.339399+00:00,68.384981,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-31,DELETE,2025-05-08T17:51:39.165286+00:00,2025-05-08T17:52:45.510906+00:00,66.34562,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-36,DELETE,2025-05-08T17:51:38.299727+00:00,2025-05-08T17:52:45.799109+00:00,67.499382,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-30,DELETE,2025-05-08T17:51:38.855440+00:00,2025-05-08T17:52:46.346237+00:00,67.490797,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-32,DELETE,2025-05-08T17:51:37.784737+00:00,2025-05-08T17:52:46.662805+00:00,68.878068,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-33,DELETE,2025-05-08T17:51:38.484971+00:00,2025-05-08T17:52:46.854718+00:00,68.369747,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-34,DELETE,2025-05-08T17:51:38.596318+00:00,2025-05-08T17:52:46.927120+00:00,68.330802,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-29,DELETE,2025-05-08T17:51:38.596626+00:00,2025-05-08T17:52:47.284842+00:00,68.688216,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-4,DELETE,2025-05-08T17:51:34.085142+00:00,2025-05-08T17:52:47.518051+00:00,73.432909,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-38,DELETE,2025-05-08T17:51:37.692220+00:00,2025-05-08T17:52:47.852975+00:00,70.160755,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-37,DELETE,2025-05-08T17:51:38.596547+00:00,2025-05-08T17:52:48.226044+00:00,69.629497,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-43,DELETE,2025-05-08T17:51:38.748940+00:00,2025-05-08T17:52:48.766330+00:00,70.01739,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-35,DELETE,2025-05-08T17:51:39.062948+00:00,2025-05-08T17:52:49.104594+00:00,70.041646,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-39,DELETE,2025-05-08T17:51:39.126531+00:00,2025-05-08T17:52:49.844887+00:00,70.718356,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-40,DELETE,2025-05-08T17:51:39.261305+00:00,2025-05-08T17:52:51.154115+00:00,71.89281,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-46,DELETE,2025-05-08T17:51:39.201868+00:00,2025-05-08T17:52:51.673837+00:00,72.471969,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-44,DELETE,2025-05-08T17:51:45.686485+00:00,2025-05-08T17:52:52.097252+00:00,66.410767,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-45,DELETE,2025-05-08T17:51:45.823817+00:00,2025-05-08T17:52:52.279544+00:00,66.455727,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-42,DELETE,2025-05-08T17:51:45.669727+00:00,2025-05-08T17:52:52.794783+00:00,67.125056,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-47,DELETE,2025-05-08T17:51:45.672595+00:00,2025-05-08T17:52:53.062321+00:00,67.389726,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-41,DELETE,2025-05-08T17:51:45.832410+00:00,2025-05-08T17:52:53.427716+00:00,67.595306,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-48,DELETE,2025-05-08T17:51:44.573342+00:00,2025-05-08T17:52:54.777560+00:00,70.204218,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-49,DELETE,2025-05-08T17:51:45.673123+00:00,2025-05-08T17:52:55.814996+00:00,70.141873,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-50,DELETE,2025-05-08T17:51:44.218592+00:00,2025-05-08T17:52:57.377346+00:00,73.158754,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-52,DELETE,2025-05-08T17:51:44.319939+00:00,2025-05-08T17:52:57.889488+00:00,73.569549,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-58,DELETE,2025-05-08T17:51:44.723246+00:00,2025-05-08T17:52:58.398247+00:00,73.675001,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-53,DELETE,2025-05-08T17:51:44.311789+00:00,2025-05-08T17:52:59.340620+00:00,75.028831,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-56,DELETE,2025-05-08T17:51:44.705083+00:00,2025-05-08T17:52:59.693355+00:00,74.988272,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-51,DELETE,2025-05-08T17:51:46.581094+00:00,2025-05-08T17:52:59.890978+00:00,73.309884,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-57,DELETE,2025-05-08T17:51:46.324069+00:00,2025-05-08T17:53:00.225244+00:00,73.901175,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-59,DELETE,2025-05-08T17:51:47.075499+00:00,2025-05-08T17:53:00.681593+00:00,73.606094,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-54,DELETE,2025-05-08T17:51:47.030088+00:00,2025-05-08T17:53:01.151806+00:00,74.121718,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-61,DELETE,2025-05-08T17:51:46.944118+00:00,2025-05-08T17:53:01.472538+00:00,74.52842,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-63,DELETE,2025-05-08T17:51:47.419206+00:00,2025-05-08T17:53:01.889500+00:00,74.470294,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-55,DELETE,2025-05-08T17:51:46.965464+00:00,2025-05-08T17:53:03.877955+00:00,76.912491,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-64,DELETE,2025-05-08T17:51:48.154437+00:00,2025-05-08T17:53:05.369097+00:00,77.21466,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-62,DELETE,2025-05-08T17:51:47.937556+00:00,2025-05-08T17:53:05.903438+00:00,77.965882,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-66,DELETE,2025-05-08T17:51:51.254333+00:00,2025-05-08T17:53:06.794181+00:00,75.539848,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-60,DELETE,2025-05-08T17:51:47.718193+00:00,2025-05-08T17:53:07.425794+00:00,79.707601,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-65,DELETE,2025-05-08T17:51:47.194265+00:00,2025-05-08T17:53:07.755247+00:00,80.560982,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-68,DELETE,2025-05-08T17:51:47.802149+00:00,2025-05-08T17:53:09.409001+00:00,81.606852,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-69,DELETE,2025-05-08T17:51:47.921627+00:00,2025-05-08T17:53:10.062223+00:00,82.140596,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-74,DELETE,2025-05-08T17:51:51.407236+00:00,2025-05-08T17:53:10.442909+00:00,79.035673,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-71,DELETE,2025-05-08T17:51:49.910706+00:00,2025-05-08T17:53:11.018795+00:00,81.108089,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-73,DELETE,2025-05-08T17:51:49.109622+00:00,2025-05-08T17:53:12.985286+00:00,83.875664,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-67,DELETE,2025-05-08T17:51:47.952492+00:00,2025-05-08T17:53:13.175518+00:00,85.223026,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-70,DELETE,2025-05-08T17:51:48.743792+00:00,2025-05-08T17:53:13.615772+00:00,84.87198,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-72,DELETE,2025-05-08T17:51:49.780952+00:00,2025-05-08T17:53:13.695648+00:00,83.914696,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-75,DELETE,2025-05-08T17:51:48.991644+00:00,2025-05-08T17:53:13.963441+00:00,84.971797,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-79,DELETE,2025-05-08T17:51:49.780763+00:00,2025-05-08T17:53:14.297004+00:00,84.516241,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-76,DELETE,2025-05-08T17:51:51.248350+00:00,2025-05-08T17:53:14.524017+00:00,83.275667,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-80,DELETE,2025-05-08T17:51:50.726782+00:00,2025-05-08T17:53:14.645278+00:00,83.918496,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-84,DELETE,2025-05-08T17:51:50.713524+00:00,2025-05-08T17:53:14.727908+00:00,84.014384,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-78,DELETE,2025-05-08T17:51:49.492774+00:00,2025-05-08T17:53:15.081676+00:00,85.588902,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-81,DELETE,2025-05-08T17:51:51.362518+00:00,2025-05-08T17:53:15.876558+00:00,84.51404,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-83,DELETE,2025-05-08T17:51:50.701893+00:00,2025-05-08T17:53:16.140324+00:00,85.438431,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-77,DELETE,2025-05-08T17:51:51.635455+00:00,2025-05-08T17:53:17.190792+00:00,85.555337,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-87,DELETE,2025-05-08T17:51:50.718180+00:00,2025-05-08T17:53:17.200409+00:00,86.482229,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-88,DELETE,2025-05-08T17:51:51.566460+00:00,2025-05-08T17:53:18.149172+00:00,86.582712,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-82,DELETE,2025-05-08T17:51:51.638214+00:00,2025-05-08T17:53:20.425355+00:00,88.787141,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-89,DELETE,2025-05-08T17:51:51.795787+00:00,2025-05-08T17:53:20.810520+00:00,89.014733,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-90,DELETE,2025-05-08T17:51:52.005963+00:00,2025-05-08T17:53:20.986985+00:00,88.981022,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-92,DELETE,2025-05-08T17:51:51.895296+00:00,2025-05-08T17:53:21.210146+00:00,89.31485,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-86,DELETE,2025-05-08T17:51:50.718823+00:00,2025-05-08T17:53:21.290352+00:00,90.571529,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-91,DELETE,2025-05-08T17:51:53.180177+00:00,2025-05-08T17:53:21.640839+00:00,88.460662,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-85,DELETE,2025-05-08T17:51:51.306373+00:00,2025-05-08T17:53:21.744513+00:00,90.43814,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-93,DELETE,2025-05-08T17:51:52.519360+00:00,2025-05-08T17:53:21.931932+00:00,89.412572,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-97,DELETE,2025-05-08T17:51:51.819835+00:00,2025-05-08T17:53:22.320806+00:00,90.500971,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-96,DELETE,2025-05-08T17:51:53.391527+00:00,2025-05-08T17:53:24.990770+00:00,91.599243,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-94,DELETE,2025-05-08T17:51:52.846897+00:00,2025-05-08T17:53:25.471607+00:00,92.62471,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-98,DELETE,2025-05-08T17:51:53.151719+00:00,2025-05-08T17:53:25.634536+00:00,92.482817,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-95,DELETE,2025-05-08T17:51:53.040646+00:00,2025-05-08T17:53:25.768539+00:00,92.727893,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-1,DELETE,2025-05-08T17:51:31.428817+00:00,2025-05-08T17:53:26.248876+00:00,114.820059,,1,0,SUCCESS,
06f26bf3-d520-4d43-932a-c190c3ef5aed,e2e-06f26bf3-99,DELETE,2025-05-08T17:51:52.660338+00:00,2025-05-08T17:53:28.605108+00:00,95.94477,,1,0,SUCCESS,
